date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,variance_explained
2023-10-31,0.28469112431183974,0.28716346238826573,0.2980548576748034,0.27603154463456864,0.28033577633740697,-0.03964544233489583,0.3294895531592366,0.32865483196915285,-0.2726759785678244,0.31430715067164633,0.35413489831500206,-0.15398788552334888,0.2290322152802976,0.4346547517273066
2023-11-30,0.28474503462824763,0.2880587540640565,0.29881949512449535,0.2760062145363595,0.280605302249063,-0.045306767877702124,0.3292831868535183,0.3285065067595658,-0.2723737388894824,0.3139033630606127,0.3543590565226019,-0.1563810473721266,0.22491280409236086,0.43437581692278426
2023-12-31,0.28535021426408474,0.288750408942231,0.29945193895079925,0.27660419296109495,0.2810776264285085,-0.04993283484563117,0.3293028473119945,0.32863254688701043,-0.2721108590510891,0.3127393130938489,0.3546063384639441,-0.15824825331077688,0.2200934222819848,0.43382653250789344
2024-01-31,0.2859725557026735,0.28966216745347306,0.3001690772535468,0.2771677244889023,0.28142205252029406,-0.055403469948453014,0.32905565226407796,0.32860969693035547,-0.2713510607326878,0.3105241968052316,0.3548167732517252,-0.16091279565343922,0.21683562210742346,0.43340829611318893
2024-02-29,0.28656825138152264,0.289902459742523,0.3003985131807326,0.27777832830192667,0.2818246592244955,-0.05966092969023189,0.3292092449972868,0.32892703957924224,-0.2710534213232516,0.30800768528356265,0.3551552723059041,-0.16239177746605196,0.2145548812387327,0.43269902008767325
2024-03-31,0.2868882433768087,0.2901841102893112,0.30054189461608594,0.27788948658157725,0.2819761766658696,-0.06433907701442985,0.3293602072606012,0.3291671378442823,-0.27096205954402663,0.3065003586707677,0.3554020022127142,-0.16381868119898677,0.21201659819463706,0.43233934098669424
2024-04-30,0.2877246642205603,0.2907173989900594,0.3006790461060381,0.2787434691091303,0.2823843715713445,-0.07065666929415083,0.32895325925960756,0.3288892579783384,-0.27032287007152583,0.30557037916212604,0.3553518436354774,-0.16547681913831108,0.20826711458745767,0.43248171438233884
2024-05-31,0.2881095812220233,0.2905998679826166,0.3009659935232497,0.27914429557096676,0.2827702557315973,-0.07527167478657595,0.32892251753624735,0.32889130624086255,-0.2702353425067175,0.3050368182805855,0.3553720680606566,-0.16687635985705335,0.20456425746229412,0.4324428265887876
2024-06-30,0.2889061823154093,0.2875170084884773,0.29963382781854764,0.28009670510205187,0.2835248877251478,-0.07711091309878278,0.3303909417671607,0.33033413271853024,-0.27150988145679444,0.30101044150052014,0.3564628302039857,-0.1674722960038144,0.20392082601226721,0.4302501225660961
2024-07-31,0.28982010325544566,0.28752537678641715,0.2974753333297104,0.2806986087161236,0.28376326663966556,-0.07886294768266149,0.33147587757743263,0.3314182900780164,-0.2723934349534094,0.2976663465497471,0.3571887910233139,-0.16813884281612157,0.2023288066060615,0.42862979023142095
